Note that the water temp is 1 hour ahead of the tags time
AT	3/24/2023	16:12:49	,5s,	31.5	C	
AT	3/24/2023	16:12:54	,5s,	31.5	C	
AT	3/24/2023	16:12:59	,5s,	31.5	C	
AT	3/24/2023	16:13:04	,5s,	31.5	C	
AT	3/24/2023	16:13:09	,5s,	31.6	C	
AT	3/24/2023	16:13:14	,5s,	31.6	C	
AT	3/24/2023	16:13:19	,5s,	31.6	C	
AT	3/24/2023	16:13:24	,5s,	31.6	C	
AT	3/24/2023	16:13:29	,5s,	31.6	C	
AT	3/24/2023	16:13:34	,5s,	31.6	C	
AT	3/24/2023	16:13:39	,5s,	31.6	C	
AT	3/24/2023	16:13:44	,5s,	31.6	C	
AT	3/24/2023	16:13:49	,5s,	31.6	C	
AT	3/24/2023	16:13:54	,5s,	31.6	C	
AT	3/24/2023	16:13:59	,5s,	31.6	C	
AT	3/24/2023	16:14:04	,5s,	31.6	C	
AT	3/24/2023	16:14:09	,5s,	31.6	C	
AT	3/24/2023	16:14:14	,5s,	31.6	C	
AT	3/24/2023	16:14:19	,5s,	31.6	C	
AT	3/24/2023	16:14:24	,5s,	31.6	C	
AT	3/24/2023	16:14:29	,5s,	31.6	C	
AT	3/24/2023	16:14:34	,5s,	31.6	C	
AT	3/24/2023	16:14:39	,5s,	31.6	C	
AT	3/24/2023	16:14:44	,5s,	31.6	C	
AT	3/24/2023	16:14:49	,5s,	31.6	C	
AT	3/24/2023	16:14:54	,5s,	31.7	C	
AT	3/24/2023	16:14:59	,5s,	31.7	C	
AT	3/24/2023	16:15:04	,5s,	31.7	C	
AT	3/24/2023	16:15:09	,5s,	31.7	C	
AT	3/24/2023	16:15:14	,5s,	31.7	C	
AT	3/24/2023	16:15:19	,5s,	31.7	C	
AT	3/24/2023	16:15:24	,5s,	31.7	C	
AT	3/24/2023	16:15:29	,5s,	31.7	C	
AT	3/24/2023	16:15:34	,5s,	31.7	C	
AT	3/24/2023	16:15:39	,5s,	31.7	C	
AT	3/24/2023	16:15:44	,5s,	31.7	C	
AT	3/24/2023	16:15:49	,5s,	31.7	C	
AT	3/24/2023	16:15:54	,5s,	31.7	C	
AT	3/24/2023	16:15:59	,5s,	31.7	C	
AT	3/24/2023	16:16:04	,5s,	31.7	C	
AT	3/24/2023	16:16:09	,5s,	31.7	C	
AT	3/24/2023	16:16:14	,5s,	31.7	C	
AT	3/24/2023	16:16:19	,5s,	31.7	C	
AT	3/24/2023	16:16:24	,5s,	31.7	C	
AT	3/24/2023	16:16:29	,5s,	31.7	C	
AT	3/24/2023	16:16:34	,5s,	31.7	C	
AT	3/24/2023	16:16:39	,5s,	31.7	C	
AT	3/24/2023	16:16:44	,5s,	31.8	C	
AT	3/24/2023	16:16:49	,5s,	31.8	C	
AT	3/24/2023	16:16:54	,5s,	31.8	C	
AT	3/24/2023	16:16:59	,5s,	31.8	C	
AT	3/24/2023	16:17:04	,5s,	31.8	C	
AT	3/24/2023	16:17:09	,5s,	31.8	C	
AT	3/24/2023	16:17:14	,5s,	31.8	C	
AT	3/24/2023	16:17:19	,5s,	31.8	C	
AT	3/24/2023	16:17:24	,5s,	31.8	C	
AT	3/24/2023	16:17:29	,5s,	31.8	C	
AT	3/24/2023	16:17:34	,5s,	31.8	C	
AT	3/24/2023	16:17:39	,5s,	31.8	C	
AT	3/24/2023	16:17:44	,5s,	31.8	C	
AT	3/24/2023	16:17:49	,5s,	31.8	C	
AT	3/24/2023	16:17:54	,5s,	31.8	C	
AT	3/24/2023	16:17:59	,5s,	31.8	C	
AT	3/24/2023	16:18:04	,5s,	31.8	C	
AT	3/24/2023	16:18:09	,5s,	31.8	C	
AT	3/24/2023	16:18:14	,5s,	31.8	C	
AT	3/24/2023	16:18:19	,5s,	31.8	C	
AT	3/24/2023	16:18:24	,5s,	31.8	C	
AT	3/24/2023	16:18:29	,5s,	31.9	C	
AT	3/24/2023	16:18:34	,5s,	31.9	C	
AT	3/24/2023	16:18:39	,5s,	31.9	C	
AT	3/24/2023	16:18:44	,5s,	31.9	C	
AT	3/24/2023	16:18:49	,5s,	31.9	C	
AT	3/24/2023	16:18:54	,5s,	31.9	C	
AT	3/24/2023	16:18:59	,5s,	31.9	C	
AT	3/24/2023	16:19:04	,5s,	31.9	C	
AT	3/24/2023	16:19:09	,5s,	31.9	C	
AT	3/24/2023	16:19:14	,5s,	31.9	C	
AT	3/24/2023	16:19:19	,5s,	31.9	C	
AT	3/24/2023	16:19:24	,5s,	31.9	C	
AT	3/24/2023	16:19:29	,5s,	31.9	C	
AT	3/24/2023	16:19:34	,5s,	31.9	C	
AT	3/24/2023	16:19:39	,5s,	31.9	C	
AT	3/24/2023	16:19:44	,5s,	31.9	C	
AT	3/24/2023	16:19:49	,5s,	31.9	C	
AT	3/24/2023	16:19:54	,5s,	31.9	C	
AT	3/24/2023	16:19:59	,5s,	31.9	C	
AT	3/24/2023	16:20:04	,5s,	31.9	C	
AT	3/24/2023	16:20:09	,5s,	31.9	C	
AT	3/24/2023	16:20:14	,5s,	32.0	C	
AT	3/24/2023	16:20:19	,5s,	32.0	C	
AT	3/24/2023	16:20:24	,5s,	32.0	C	
AT	3/24/2023	16:20:29	,5s,	32.0	C	
AT	3/24/2023	16:20:34	,5s,	32.0	C	
AT	3/24/2023	16:20:39	,5s,	32.0	C	
AT	3/24/2023	16:20:44	,5s,	32.0	C	
AT	3/24/2023	16:20:49	,5s,	32.0	C	
AT	3/24/2023	16:20:54	,5s,	32.0	C	
AT	3/24/2023	16:20:59	,5s,	32.0	C	
AT	3/24/2023	16:21:04	,5s,	32.0	C	
AT	3/24/2023	16:21:09	,5s,	32.0 C	
AT	3/24/2023	16:21:14	,5s,	32.0	C	
AT	3/24/2023	16:21:19	,5s,	32.1	C	
AT	3/24/2023	16:21:24	,5s,	32.1	C	
AT	3/24/2023	16:21:29	,5s,	32.1	C	
AT	3/24/2023	16:21:34	,5s,	32.1	C	
AT	3/24/2023	16:21:39	,5s,	32.1	C	
AT	3/24/2023	16:21:44	,5s,	32.1	C	
AT	3/24/2023	16:21:49	,5s,	32.1	C	
AT	3/24/2023	16:21:54	,5s,	32.1	C	
AT	3/24/2023	16:21:59	,5s,	32.1	C	
AT	3/24/2023	16:22:04	,5s,	32.1	C	
AT	3/24/2023	16:22:09	,5s,	32.1	C	
AT	3/24/2023	16:22:14	,5s,	32.1	C	
AT	3/24/2023	16:22:19	,5s,	32.1	C	
AT	3/24/2023	16:22:24	,5s,	32.1	C	
AT	3/24/2023	16:22:29	,5s,	32.1	C	
AT	3/24/2023	16:22:34	,5s,	32.1	C	
