E282403E000207D6F97754C9
23.8
23.67
23.41
23.67
24.06
23.8
23.67
23.67
23.93
23.67
23.8
23.8
24.19
23.28
23.67
24.06
23.67
23.67
23.93
23.93
23.67
23.93
23.67
23.54
23.8
23.93
23.54
23.8
23.8
23.54
23.54
23.28
23.93
23.54
23.93
23.8
23.93
23.54
23.54
23.67
23.54
23.54
23.8
23.67
23.67
23.54
23.54
23.41
23.67
23.67
23.54
23.67
23.67
23.54
23.28
23.54
23.8
23.8
23.8
23.54
23.93
23.8
23.54
23.41
23.41
23.54
23.8
23.41
23.54
23.54
23.67
23.67
23.67
23.67
23.54
]
 
4D6172636F5F525F546F6573
[
14:19:30
14:19:35
14:19:35
14:19:36
14:19:36
14:19:42
14:19:46
14:19:47
14:19:51
14:19:52
14:19:55
14:20:07
14:20:09
14:20:17
14:20:18
14:20:18
14:20:24
14:20:24
14:20:25
14:20:39
14:20:39
14:20:43
14:20:51
14:20:53
14:21:06
14:21:13
14:21:14
14:21:21
14:21:22
14:21:22
14:21:23
14:21:29
14:21:35
14:21:39
14:21:39
14:21:40
14:21:44
14:21:44
14:21:57
14:22:03
14:22:03
14:22:06
14:22:09
14:22:24
14:22:25
14:22:30
14:22:34
14:22:40
14:22:48
14:22:54
14:22:59
14:23:04
14:23:06
14:23:08
14:23:09
14:23:13
14:23:13
14:23:15
14:23:18
14:23:21
14:23:25
14:23:29
14:23:42
14:24:01
14:24:03
14:24:04
14:24:08
14:24:11
14:24:11
14:24:28
14:24:30
14:24:32
14:24:34
14:24:42
14:24:54
14:25:02
14:25:15
14:25:39
14:25:43
14:25:43
14:25:44
14:25:55
14:25:56
14:26:06
14:26:10
14:26:11
14:26:17
14:26:19
14:26:19
14:26:21
14:26:27
14:26:38
14:26:42
14:26:43
14:26:53
14:27:03
14:27:06
14:27:13
14:27:20
14:27:42
14:27:57
14:27:59
14:28:04
14:28:06
14:28:07
14:28:29
14:28:30
14:28:36
14:28:36
14:28:43
14:29:11
14:29:12
14:29:13
14:29:23
14:29:28
14:29:31
14:29:34
14:30:00
14:30:03
14:31:37
14:34:56
14:35:01
14:36:48
14:38:08
14:38:52
14:38:59
]
[
23.5
23.78
23.92
24.05
23.51
23.92
23.78
23.64
23.64
23.78
23.78
23.64
23.78
23.78
23.37
23.64
23.78
23.92
23.37
23.64
23.37
23.64
23.24
23.64
23.64
23.64
23.64
24.05
24.05
23.37
23.78
23.92
23.64
23.92
23.78
23.51
24.19
23.51
23.78
23.37
24.05
24.05
23.92
23.78
23.64
23.64
23.64
23.64
23.64
23.78
23.78
24.19
23.64
23.64
23.78
23.78
23.51
23.78
23.64
23.78
23.78
23.51
24.05
23.64
23.51
23.92
24.05
23.64
23.78
23.78
23.51
23.92
23.64
24.05
23.64
23.51
23.64
23.92
24.05
23.51
23.78
23.51
24.05
23.51
23.64
23.64
23.78
23.64
23.78
23.51
23.51
23.78
23.51
23.51
23.64
23.78
23.78
23.64
23.64
23.64
23.64
23.78
23.64
23.92
23.78
23.64
23.64
23.78
23.51
23.64
23.78
23.64
23.78
23.92
23.78
23.64
23.78
23.64
23.92
23.51
23.78
23.37
23.37
23.51
23.37
23.64
]
 
E282403E000207D6F9775BBB
[
14:19:30
14:19:58
14:40:50
]
[
22.1
22.56
22.28
]
 
363838395F52485F5F5F6889
[
14:19:30
14:19:37
14:19:43
14:20:34
14:20:46
14:20:52
14:21:05
14:21:17
14:21:28
14:21:31
14:21:35
14:21:51
14:22:00
14:22:05
14:22:27
14:22:32
14:22:34
14:22:54
14:23:03
14:23:10
14:23:13
14:23:34
14:23:58
14:24:08
14:24:42
14:24:45
14:24:57
14:25:25
14:25:38
14:26:04
14:26:35
14:27:15
14:27:17
14:27:31
14:27:32
14:27:41
14:27:48
14:28:30
14:28:45
14:28:46
14:29:13
14:29:25
14:29:36
14:29:36
14:29:47
14:29:47
14:29:52
14:29:54
14:29:55
14:29:58
14:29:59
14:30:01
14:30:02
14:30:04
14:30:05
14:30:05
14:30:06
14:30:08
14:30:14
14:30:15
14:30:17
14:30:24
14:30:28
14:30:31
14:30:34
14:30:34
14:30:37
14:30:42
14:30:43
14:30:43
14:30:43
14:30:44
14:30:49
14:30:50
14:30:50
14:30:57
14:30:58
14:31:02
14:31:02
14:31:04
14:31:06
14:31:08
14:31:10
14:31:12
14:31:19
14:31:20
14:31:22
14:31:23
14:31:23
14:31:25
14:31:30
14:31:30
14:31:40
14:31:41
14:31:44
14:31:45
14:31:45
14:31:48
14:31:53
14:31:53
14:31:56
14:32:02
14:32:05
14:32:05
14:32:07
14:32:10
14:32:11
14:32:13
14:32:15
14:32:15
14:32:23
14:32:24
14:32:36
14:32:38
14:32:43
14:32:45
14:32:51
14:32:53
14:32:53
14:32:57
14:32:58
14:33:01
14:33:04
14:33:07
14:33:08
14:33:11
14:33:16
14:33:17
14:33:26
14:33:27
14:33:28
14:33:28
14:33:29
14:33:31
14:33:40
14:33:49
14:33:51
14:33:52
14:33:52
14:33:53
14:33:56
14:33:58
14:34:05
14:34:06
14:34:12
14:34:15
14:34:18
14:34:19
14:34:21
14:34:25
14:34:26
14:34:32
14:34:36
14:34:43
14:34:47
14:34:49
14:34:50
14:34:53
14:34:56
14:34:57
14:35:00
14:35:03
14:35:10
14:35:15
14:35:16
14:35:18
14:35:19
14:35:21
14:35:38
14:35:43
14:35:44
14:35:45
14:35:51
14:35:57
14:36:04
14:36:04
14:36:12
14:36:14
14:36:16
14:36:18
14:36:18
14:36:19
14:36:19
14:36:21
14:36:21
14:36:23
14:36:24
14:36:27
14:36:28
14:36:31
14:36:43
14:36:49
14:36:50
14:37:02
14:37:08
14:37:09
14:37:14
14:37:18
14:37:25
14:37:33
14:37:38
14:37:44
14:37:44
14:38:06
14:38:07
14:38:08
14:38:09
14:38:09
14:38:14
14:38:19
14:38:31
14:38:34
14:38:42
14:38:50
14:38:54
14:38:59
14:39:04
14:39:06
14:39:08
14:39:10
14:39:11
14:39:12
14:39:12
14:39:13
14:39:13
14:39:17
14:39:19
14:39:20
14:39:23
14:39:24
14:39:25
14:39:43
14:39:46
14:39:47
14:39:47
14:39:51
14:39:52
14:39:52
14:39:53
14:40:35
14:40:41
14:40:46
14:40:53
14:40:55
14:40:59
14:41:02
14:41:23
14:41:27
14:41:29
14:41:30
14:41:36
14:41:38
14:41:40
14:41:41
14:41:42
14:41:43
14:41:44
14:41:58
14:42:09
14:42:10
14:42:12
14:42:16
]
[
25.2
25.23
24.7
24.97
24.97
24.7
24.97
24.83
25.1
24.97
24.97
24.83
25.23
25.1
24.97
24.97
24.7
25.1
24.97
25.23
24.83
24.83
24.57
25.1
24.97
24.57
24.97
24.83
24.97
24.43
24.97
24.83
24.83
24.97
24.97
24.7
24.97
24.97
24.97
24.57
25.23
24.97
24.97
24.57
24.83
24.97
25.5
25.77
25.23
25.23
25.23
25.23
25.5
25.23
25.63
25.5
25.63
25.37
25.5
25.23
25.37
25.77
25.37
25.23
25.23
25.37
25.37
25.77
25.37
25.5
25.37
25.37
25.23
25.5
25.23
25.5
25.63
25.1
25.5
25.77
25.5
25.5
25.5
25.5
25.23
25.63
25.5
25.63
25.63
25.5
25.5
25.5
25.63
25.37
25.63
25.23
25.37
25.5
25.37
25.63
25.63
25.5
25.63
25.63
25.63
25.63
25.37
25.23
25.63
25.5
25.5
25.63
25.5
25.63
25.5
25.63
25.37
25.77
25.63
25.23
25.63
25.23
25.5
25.63
25.37
25.37
25.23
25.37
25.37
25.5
25.5
25.63
25.5
25.37
25.63
25.1
25.5
25.23
25.5
25.5
25.63
25.5
25.23
25.77
25.5
25.5
25.5
25.37
25.5
25.23
25.5
25.63
25.23
25.23
25.5
25.63
25.23
25.63
25.23
25.5
25.37
25.37
25.1
25.5
25.5
25.5
25.37
25.37
25.37
25.37
25.77
25.37
25.37
25.5
25.77
25.63
25.37
25.5
25.5
25.23
25.5
25.77
25.5
25.63
25.77
25.37
25.37
25.37
25.63
25.37
25.77
25.63
25.37
25.37
25.63
25.5
25.77
25.1
25.37
25.37
25.37
25.37
25.5
25.77
25.63
25.5
25.37
25.5
25.37
25.37
25.5
25.63
25.77
25.5
25.5
25.77
25.63
25.77
25.63
25.77
25.5
25.37
25.5
25.63
25.63
25.5
25.63
25.77
25.23
25.5
25.37
25.63
25.63
25.63
25.9
25.63
25.77
25.5
25.37
25.9
25.63
25.63
25.63
26.17
25.9
25.9
26.3
25.9
26.17
25.9
26.03
25.9
26.03
25.9
25.9
25.63
25.77
25.77
25.9
26.03
25.9
25.77
]
 
E282403E000207D6F977328D
[
14:19:30
14:19:31
14:19:34
14:19:36
14:19:39
14:19:40
14:19:40
14:19:41
14:19:43
14:19:45
14:19:47
14:19:49
14:19:49
14:19:52
14:19:57
14:20:02
14:20:03
14:20:03
14:20:07
14:20:08
14:20:14
14:20:20
14:20:24
14:20:27
14:20:40
14:20:43
14:20:45
14:20:45
14:20:48
14:20:53
14:20:58
14:21:04
14:21:10
14:21:11
14:21:16
14:21:16
14:21:17
14:21:19
14:21:21
14:21:22
14:21:23
14:21:27
14:21:34
14:21:37
14:21:43
14:22:08
14:22:20
14:22:23
14:22:24
14:22:26
14:22:27
14:22:30
14:22:34
14:22:35
14:22:36
14:22:47
14:22:48
14:22:57
14:22:57
14:23:01
14:23:04
14:23:06
14:23:07
14:23:08
14:23:08
14:23:19
14:23:21
14:23:21
14:23:28
14:23:33
14:23:39
14:23:40
14:23:43
14:23:45
14:23:45
14:23:46
14:23:47
14:23:54
14:24:02
14:24:04
14:24:07
14:24:09
14:24:10
14:24:28
14:24:36
14:24:38
14:24:39
14:24:45
14:24:55
14:24:57
14:24:57
14:25:11
14:25:13
14:25:19
14:25:21
14:25:29
14:25:31
14:25:33
14:25:39
14:25:40
14:25:43
14:25:43
14:25:44
14:25:49
14:26:04
14:26:08
14:26:10
14:26:14
14:26:18
14:26:20
14:26:25
14:26:27
14:26:43
14:26:54
14:27:08
14:27:13
14:27:14
14:27:15
14:27:16
14:27:17
14:27:24
14:27:27
14:27:33
14:27:39
14:27:43
14:27:50
14:27:51
14:27:56
14:27:57
14:27:59
14:28:00
14:28:07
14:28:09
14:28:26
14:28:34
14:28:39
14:28:47
14:28:49
14:28:52
14:28:53
14:28:56
14:28:57
14:29:00
14:29:03
14:29:08
14:29:09
14:29:13
14:29:29
14:29:37
14:29:39
14:30:00
14:30:04
14:30:10
14:30:16
14:30:18
14:30:21
14:30:51
14:30:53
14:31:04
14:31:04
14:31:12
14:31:16
14:31:25
14:31:29
14:31:45
14:31:58
14:32:02
14:32:05
14:32:05
14:32:13
14:32:14
14:32:32
14:32:38
14:32:43
14:32:45
14:32:48
14:32:53
14:33:15
14:33:22
14:33:31
14:33:38
14:33:46
14:33:50
14:33:58
14:34:16
14:34:21
14:34:38
14:34:48
14:34:52
14:35:02
14:35:08
14:35:30
14:35:41
14:35:53
14:36:06
14:36:20
14:36:23
14:36:35
14:36:55
14:37:01
14:37:08
14:37:10
14:37:19
14:37:23
14:37:24
14:37:30
14:37:32
14:37:46
14:38:04
14:38:17
14:38:23
14:38:26
14:38:26
14:38:47
14:38:50
14:38:56
14:39:14
14:39:15
14:39:17
14:39:27
14:39:30
14:39:30
14:39:37
14:39:39
14:39:48
14:40:20
14:40:23
14:40:49
14:41:42
14:41:47
14:42:17
]
[
21.7
21.88
21.74
21.61
21.88
22.01
21.74
21.74
21.74
21.74
21.74
21.88
21.74
21.88
21.88
21.74
22.01
21.88
22.01
21.74
21.61
22.01
21.88
21.88
21.61
22.01
21.74
21.88
21.88
21.88
21.47
21.74
21.88
22.01
21.74
21.88
21.74
21.74
21.74
21.88
21.61
22.01
22.15
21.88
21.74
21.88
22.01
22.01
21.88
21.74
21.74
21.88
21.88
22.01
21.74
21.61
22.15
21.47
21.88
21.88
21.74
21.61
21.61
21.74
22.15
22.01
21.88
21.74
22.01
21.88
22.01
21.88
21.88
21.74
21.74
22.15
21.88
21.88
21.74
21.74
21.61
21.74
21.61
21.74
21.88
21.74
21.47
21.61
21.88
21.61
21.88
21.47
21.74
21.61
21.74
21.88
22.01
21.74
21.74
22.01
21.88
21.88
21.88
21.61
22.01
21.88
21.74
22.01
21.74
21.74
22.01
21.74
21.61
21.61
21.88
21.74
21.88
21.47
21.74
21.74
21.88
22.01
21.88
21.61
21.61
21.88
21.61
21.74
21.61
21.88
21.61
21.74
21.61
21.61
22.01
21.47
22.01
22.01
21.61
21.74
21.88
21.74
21.47
21.88
21.74
21.61
21.74
21.47
21.47
21.47
21.88
21.61
21.88
21.74
21.74
21.74
21.88
21.61
21.88
21.88
22.01
21.61
21.74
21.74
21.61
21.74
21.88
22.01
21.61
21.61
21.61
21.74
21.61
21.33
21.61
21.61
21.88
22.01
21.61
21.47
21.88
21.74
21.47
21.47
21.61
21.61
21.88
21.61
22.01
21.74
21.47
21.88
21.74
21.74
21.74
21.61
21.61
21.47
21.74
21.47
21.61
21.47
21.88
21.74
21.74
21.61
21.33
21.74
21.61
21.88
21.74
21.88
21.61
21.61
21.74
21.88
21.61
21.61
21.88
21.74
21.74
21.74
21.88
21.61
21.61
21.74
22.15
21.74
21.74
21.88
22.01
]
 
E282403E000207D6F9770B5D
[
14:19:30
14:19:38
14:19:38
14:19:39
14:19:40
14:19:40
14:19:42
14:19:43
14:19:44
14:19:47
14:19:47
14:19:52
14:19:53
14:19:54
14:19:58
14:20:01
14:20:03
14:20:03
14:20:04
14:20:05
14:20:12
14:20:15
14:20:16
14:20:19
14:20:20
14:20:21
14:20:21
14:20:23
14:20:27
14:20:27
14:20:28
14:20:28
14:20:30
14:20:34
14:20:36
14:20:39
14:20:41
14:20:42
14:20:43
14:20:43
14:20:44
14:20:46
14:20:48
14:20:49
14:20:49
14:20:50
14:20:51
14:20:51
14:20:52
14:21:00
14:21:00
14:21:01
14:21:01
14:21:01
14:21:02
14:21:05
14:21:05
14:21:06
14:21:10
14:21:10
14:21:12
14:21:13
14:21:14
14:21:15
14:21:19
14:21:19
14:21:22
14:21:22
14:21:22
14:21:23
14:21:24
14:21:27
14:21:29
14:21:29
14:21:34
14:21:36
14:21:36
14:21:39
14:21:40
14:21:41
14:21:42
14:21:42
14:21:43
14:21:46
14:21:46
14:21:47
14:21:49
14:22:01
14:22:03
14:22:04
14:22:05
14:22:05
14:22:09
14:22:10
14:22:15
14:22:18
14:22:19
14:22:20
14:22:22
14:22:23
14:22:26
14:22:26
14:22:28
14:22:28
14:22:29
14:22:31
14:22:34
14:22:35
14:22:36
14:22:37
14:22:37
14:22:42
14:22:46
14:22:47
14:22:48
14:22:50
14:22:50
14:22:52
14:22:53
14:22:54
14:22:55
14:22:58
14:22:58
14:22:58
14:22:59
14:23:00
14:23:01
14:23:03
14:23:05
14:23:05
14:23:07
14:23:07
14:23:08
14:23:08
14:23:09
14:23:10
14:23:15
14:23:17
14:23:19
14:23:19
14:23:21
14:23:22
14:23:23
14:23:26
14:23:27
14:23:29
14:23:32
14:23:33
14:23:34
14:23:35
14:23:35
14:23:39
14:23:40
14:23:40
14:23:41
14:23:45
14:23:45
14:23:46
14:23:47
14:23:48
14:23:54
14:23:58
14:24:00
14:24:01
14:24:02
14:24:03
14:24:05
14:24:05
14:24:15
14:24:18
14:24:26
14:24:29
14:24:30
14:24:31
14:24:33
14:24:34
14:24:35
14:24:36
14:24:38
14:24:39
14:24:41
14:24:51
14:24:51
14:24:54
14:24:55
14:24:55
14:24:56
14:24:57
14:24:57
14:24:58
14:24:58
14:25:00
14:25:02
14:25:04
14:25:06
14:25:11
14:25:12
14:25:15
14:25:20
14:25:22
14:25:24
14:25:29
14:25:29
14:25:31
14:25:33
14:25:34
14:25:34
14:25:34
14:25:34
14:25:35
14:25:38
14:25:40
14:25:41
14:25:43
14:25:44
14:25:45
14:25:46
14:25:47
14:25:47
14:25:49
14:25:56
14:25:56
14:25:58
14:25:59
14:26:01
14:26:02
14:26:04
14:26:06
14:26:06
14:26:07
14:26:09
14:26:10
14:26:12
14:26:14
14:26:15
14:26:16
14:26:17
14:26:18
14:26:18
14:26:19
14:26:27
14:26:33
14:26:33
14:26:34
14:26:37
14:26:37
14:26:39
14:26:40
14:26:42
14:26:47
14:26:48
14:26:50
14:26:52
14:26:53
14:26:54
14:26:58
14:27:04
14:27:14
14:27:17
14:27:20
14:27:21
14:27:24
14:27:26
14:27:37
14:27:39
14:27:40
14:27:42
14:27:44
14:27:52
14:27:53
14:27:54
14:27:54
14:27:56
14:27:56
14:28:01
14:28:04
14:28:13
14:28:16
14:28:17
14:28:26
14:28:28
14:28:34
14:28:34
14:28:39
14:28:42
14:28:43
14:28:45
14:28:46
14:28:47
14:28:50
14:28:51
14:28:52
14:28:55
14:28:56
14:28:59
14:29:01
14:29:02
14:29:06
14:29:07
14:29:08
14:29:11
14:29:12
14:29:18
14:29:24
14:29:27
14:29:29
14:29:29
14:29:30
14:29:30
14:29:32
14:29:34
14:29:35
14:29:36
14:29:39
14:29:40
14:29:50
14:29:51
14:29:55
14:29:58
14:30:00
14:30:01
14:30:02
14:30:04
14:30:04
14:30:05
14:30:05
14:30:07
14:30:07
14:30:08
14:30:14
14:30:15
14:30:16
14:30:16
14:30:19
14:30:23
14:30:24
14:30:27
14:30:31
14:30:32
14:30:33
14:30:34
14:30:42
14:30:44
14:30:44
14:30:46
14:30:50
14:30:51
14:30:55
14:30:55
14:30:55
14:30:57
14:31:04
14:31:04
14:31:06
14:31:10
14:31:10
14:31:11
14:31:13
14:31:17
14:31:18
14:31:21
14:31:28
14:31:32
14:31:36
14:31:36
14:31:38
14:31:41
14:32:04
14:32:07
14:32:07
14:32:18
14:32:19
14:32:35
14:32:38
14:32:39
14:32:41
14:32:45
14:32:46
14:32:49
14:32:52
14:32:54
14:33:05
14:33:06
14:33:06
14:33:08
14:33:14
14:33:16
14:33:18
14:33:20
14:33:22
14:33:23
14:33:25
14:33:43
14:33:50
14:33:51
14:33:57
14:34:03
14:34:04
14:34:06
14:34:07
14:34:08
14:34:11
14:34:15
14:34:18
14:34:21
14:34:23
14:34:23
14:34:24
14:34:26
14:34:32
14:34:33
14:34:36
14:34:38
14:34:47
14:34:51
14:35:02
14:35:15
14:35:18
14:35:34
14:35:36
14:36:04
14:36:14
14:36:17
14:36:19
14:36:19
14:36:21
14:36:22
14:36:23
14:36:25
14:36:26
14:36:35
14:36:40
14:36:45
14:36:49
14:37:02
14:37:06
14:37:11
14:37:12
14:37:16
14:37:18
14:37:23
14:37:24
14:37:28
14:37:30
14:37:31
14:37:34
14:37:45
14:37:45
14:37:46
14:37:47
14:38:06
14:38:09
14:38:10
14:38:10
14:38:14
14:38:15
14:38:22
14:38:24
14:38:25
14:38:39
14:38:42
14:38:42
14:38:45
14:38:53
14:38:56
14:39:02
14:39:03
14:39:06
14:39:06
14:39:08
14:39:10
14:39:13
14:39:13
14:39:15
14:39:20
14:39:25
14:39:34
14:39:35
14:39:37
14:39:41
14:39:44
14:39:48
14:39:48
14:39:49
14:40:24
14:40:39
14:40:40
14:40:50
14:40:51
14:40:52
14:41:00
14:41:01
14:41:02
14:41:07
14:41:08
14:41:26
14:41:27
14:41:30
14:41:37
14:41:39
14:41:57
14:41:58
14:42:01
14:42:03
14:42:04
14:42:04
14:42:18
]
[
21.4
21.98
22.11
22.11
21.98
22.24
21.98
22.11
22.11
21.98
22.11
22.37
21.84
22.11
22.11
22.24
22.37
21.84
22.11
22.11
22.11
22.37
22.11
22.24
22.24
22.24
22.24
22.24
22.11
22.64
22.24
22.64
22.24
21.98
22.37
22.11
22.24
22.24
22.37
22.64
22.37
21.98
22.64
22.77
22.51
22.51
22.64
22.24
22.9
22.51
22.51
22.37
22.64
22.24
22.24
22.64
22.37
22.9
22.64
22.77
22.51
22.64
22.37
22.51
22.51
22.51
22.51
22.37
22.64
22.37
22.37
22.64
22.77
22.64
22.51
22.51
22.77
22.24
22.64
22.64
22.24
22.51
22.37
22.51
22.51
22.51
22.77
22.51
22.51
22.37
22.51
22.64
22.77
23.03
22.77
22.64
22.37
22.51
22.37
22.77
22.64
22.37
22.37
22.77
22.77
22.51
22.51
22.51
22.9
22.37
22.51
22.51
22.24
22.64
22.24
22.37
22.37
22.24
22.37
22.51
22.37
22.51
22.64
22.24
22.24
22.51
22.37
22.64
21.98
22.24
22.24
22.51
22.11
22.24
21.98
22.11
22.11
22.24
22.37
22.64
22.11
22.37
22.51
22.11
22.24
22.24
22.37
22.24
22.24
22.24
22.24
21.84
22.37
22.11
22.24
22.37
22.51
22.37
22.37
22.51
22.37
22.24
22.24
22.37
22.24
22.11
22.37
22.11
22.11
22.24
22.11
22.11
22.37
22.11
22.11
21.98
22.11
22.24
22.51
22.64
22.37
21.98
22.24
22.11
22.24
22.11
22.37
21.84
21.84
22.24
22.24
21.98
21.98
21.98
21.98
22.37
21.98
22.37
21.98
22.37
22.24
21.98
22.24
22.11
22.24
21.84
22.11
22.24
21.98
22.37
22.24
22.37
22.37
22.11
22.11
21.98
22.11
22.51
22.37
22.37
22.24
22.51
22.37
22.24
22.24
22.37
22.24
22.24
22.24
22.24
22.64
22.64
22.24
22.64
22.37
22.11
22.24
22.37
22.24
22.37
22.51
22.24
22.37
22.37
22.11
22.24
22.37
22.51
22.37
22.37
22.24
22.11
22.51
22.24
22.37
22.37
22.24
22.24
22.37
22.37
21.84
22.37
22.11
22.37
22.37
22.37
22.51
22.64
22.37
22.24
22.64
22.37
22.64
22.24
22.24
22.37
22.37
22.24
22.37
22.24
22.37
22.51
22.24
22.51
22.24
22.37
22.51
21.98
22.11
22.64
22.11
22.37
22.51
22.37
22.11
22.51
22.24
22.24
22.51
22.37
22.64
22.24
22.51
22.51
22.64
22.24
22.64
22.51
22.24
22.9
22.37
22.51
22.51
22.64
22.64
22.37
22.51
22.9
22.77
22.64
22.51
22.51
22.9
22.77
22.51
22.77
22.64
22.64
22.51
22.77
22.64
22.77
22.51
22.77
22.37
22.77
22.64
22.51
22.64
22.77
22.51
22.37
22.77
22.37
22.37
22.64
22.64
22.64
22.24
22.64
22.24
22.51
22.51
22.37
22.24
22.64
22.24
22.77
22.37
22.51
22.37
22.64
22.37
22.37
22.64
22.51
22.37
22.24
22.64
22.24
22.51
22.37
22.37
22.37
22.24
22.24
22.51
22.24
22.37
22.24
22.51
22.37
22.51
22.37
22.37
22.37
22.24
22.37
22.37
22.64
22.24
22.37
22.51
22.51
22.51
22.37
22.24
22.11
22.24
22.37
22.37
22.51
22.64
22.51
22.64
22.24
22.11
21.98
22.11
22.51
22.37
22.37
22.64
22.24
22.24
22.37
22.51
21.98
22.37
22.51
22.64
22.77
22.64
22.51
22.64
22.51
22.37
22.51
22.64
22.77
22.51
22.9
22.64
22.77
22.51
22.77
22.51
22.77
22.9
23.03
22.9
22.9
23.03
23.3
22.77
22.64
23.03
22.77
22.9
22.77
22.77
22.77
22.64
23.03
22.64
22.64
22.9
23.03
22.9
23.03
22.64
22.51
22.9
22.64
23.03
22.51
22.9
22.9
22.64
22.51
22.64
22.77
22.37
22.64
23.03
22.9
22.64
22.51
22.77
22.64
22.9
22.77
22.77
22.77
22.9
22.64
22.9
22.37
22.37
22.9
22.77
22.77
22.77
22.51
22.51
22.64
22.51
22.9
22.9
22.64
22.77
22.51
22.64
22.77
22.37
22.64
22.77
]
 
333043455F496E73695F30CE
[
14:19:31
14:19:36
14:19:39
14:19:40
14:19:45
14:19:46
14:19:51
14:19:51
14:19:53
14:19:57
14:19:58
14:19:59
14:20:02
14:20:08
14:20:14
14:20:15
14:20:16
14:20:18
14:20:18
14:20:19
14:20:25
14:20:27
14:20:30
14:20:30
14:20:31
14:20:31
14:20:34
14:20:34
14:20:35
14:20:40
14:20:41
14:20:43
14:20:43
14:20:45
14:20:46
14:20:46
14:20:48
14:20:50
14:20:51
14:20:52
14:20:52
14:20:54
14:20:54
14:20:55
14:21:00
14:21:03
14:21:03
14:21:05
14:21:06
14:21:08
14:21:08
14:21:10
14:21:11
14:21:11
14:21:12
14:21:15
14:21:16
14:21:16
14:21:19
14:21:21
14:21:21
14:21:23
14:21:27
14:21:30
14:21:31
14:21:33
14:21:34
14:21:34
14:21:34
14:21:34
14:21:36
14:21:37
14:21:38
14:21:39
14:21:39
14:21:39
14:21:40
14:21:42
14:21:43
14:21:43
14:21:44
14:21:44
14:21:45
14:21:49
14:21:52
14:22:02
14:22:04
14:22:04
14:22:05
14:22:05
14:22:09
14:22:09
14:22:09
14:22:10
14:22:18
14:22:20
14:22:23
14:22:24
14:22:24
14:22:25
14:22:26
14:22:26
14:22:26
14:22:26
