  2023-04-24 12:26:10,5s,46.3   C
  2023-04-24 12:26:15,5s,46.3   C
  2023-04-24 12:26:20,5s,46.2   C
  2023-04-24 12:26:25,5s,46.2   C
  2023-04-24 12:26:30,5s,46.2   C
  2023-04-24 12:26:35,5s,46.2   C
  2023-04-24 12:26:40,5s,46.2   C
  2023-04-24 12:26:45,5s,46.2   C
  2023-04-24 12:26:50,5s,46.2   C
  2023-04-24 12:26:55,5s,46.2   C
  2023-04-24 12:27:00,5s,46.2   C
  2023-04-24 12:27:05,5s,46.2   C
  2023-04-24 12:27:10,5s,46.2   C
  2023-04-24 12:27:15,5s,46.2   C
  2023-04-24 12:27:20,5s,46.2   C
  2023-04-24 12:27:25,5s,46.2   C
  2023-04-24 12:27:30,5s,46.2   C
  2023-04-24 12:27:35,5s,46.2   C
  2023-04-24 12:27:40,5s,46.2   C
  2023-04-24 12:27:45,5s,46.2   C
  2023-04-24 12:27:50,5s,46.2   C
  2023-04-24 12:27:55,5s,46.2   C
  2023-04-24 12:28:00,5s,46.2   C
  2023-04-24 12:28:05,5s,46.2   C
  2023-04-24 12:28:10,5s,46.2   C
  2023-04-24 12:28:15,5s,46.1   C
  2023-04-24 12:28:20,5s,46.1   C
  2023-04-24 12:28:25,5s,46.1   C
  2023-04-24 12:28:30,5s,46.1   C
  2023-04-24 12:28:35,5s,46.1   C
  2023-04-24 12:28:40,5s,46.1   C
  2023-04-24 12:28:45,5s,46.1   C
  2023-04-24 12:28:50,5s,46.1   C
  2023-04-24 12:28:55,5s,46.1   C
  2023-04-24 12:29:00,5s,46.1   C
  2023-04-24 12:29:05,5s,46.1   C
  2023-04-24 12:29:10,5s,46.1   C
  2023-04-24 12:29:15,5s,46.1   C
  2023-04-24 12:29:20,5s,46.1   C
  2023-04-24 12:29:25,5s,46.1   C
  2023-04-24 12:29:30,5s,46.1   C
  2023-04-24 12:29:35,5s,46.1   C
  2023-04-24 12:29:40,5s,46.1   C
  2023-04-24 12:29:45,5s,46.1   C
  2023-04-24 12:29:50,5s,46.1   C
  2023-04-24 12:29:55,5s,46.1   C
  2023-04-24 12:30:00,5s,46.1   C
  2023-04-24 12:30:05,5s,46.1   C
  2023-04-24 12:30:10,5s,46.1   C
  2023-04-24 12:30:15,5s,46.1   C
  2023-04-24 12:30:20,5s,46.1   C
  2023-04-24 12:30:25,5s,46.1   C
  2023-04-24 12:30:30,5s,46.1   C
  2023-04-24 12:30:35,5s,46.1   C
  2023-04-24 12:30:40,5s,46.1   C
  2023-04-24 12:30:45,5s,46.1   C
  2023-04-24 12:30:50,5s,46.1   C
  2023-04-24 12:30:55,5s,46.1   C
  2023-04-24 12:31:00,5s,46.0   C
  2023-04-24 12:31:05,5s,46.0   C
  2023-04-24 12:31:10,5s,46.0   C
  2023-04-24 12:31:15,5s,46.0   C
  2023-04-24 12:31:20,5s,46.0   C
  2023-04-24 12:31:25,5s,46.0   C
  2023-04-24 12:31:30,5s,46.0   C
  2023-04-24 12:31:35,5s,46.0   C
  2023-04-24 12:31:40,5s,46.0   C
  2023-04-24 12:31:45,5s,46.0   C
  2023-04-24 12:31:50,5s,46.0   C
  2023-04-24 12:31:55,5s,46.0   C
  2023-04-24 12:32:00,5s,45.9   C
  2023-04-24 12:32:05,5s,45.9   C
  2023-04-24 12:32:10,5s,45.9   C
  2023-04-24 12:32:15,5s,45.9   C
  2023-04-24 12:32:20,5s,45.9   C
  2023-04-24 12:32:25,5s,45.9   C
  2023-04-24 12:32:30,5s,45.9   C
  2023-04-24 12:32:35,5s,45.9   C
  2023-04-24 12:32:40,5s,45.9   C
  2023-04-24 12:32:45,5s,45.9   C
  2023-04-24 12:32:50,5s,45.9   C
  2023-04-24 12:32:55,5s,45.9   C
  2023-04-24 12:33:00,5s,45.9   C
  2023-04-24 12:33:05,5s,45.9   C
  2023-04-24 12:33:10,5s,45.9   C
  2023-04-24 12:33:15,5s,45.9   C
  2023-04-24 12:33:20,5s,45.9   C
  2023-04-24 12:33:25,5s,45.9   C
  2023-04-24 12:33:30,5s,45.9   C
  2023-04-24 12:33:35,5s,45.9   C
  2023-04-24 12:33:40,5s,45.9   C
  2023-04-24 12:33:45,5s,45.9   C
  2023-04-24 12:33:50,5s,45.9   C
  2023-04-24 12:33:55,5s,45.9   C
  2023-04-24 12:34:00,5s,45.9   C
  2023-04-24 12:34:05,5s,45.9   C
  2023-04-24 12:34:10,5s,45.8   C
  2023-04-24 12:34:15,5s,45.8   C
  2023-04-24 12:34:20,5s,45.8   C
  2023-04-24 12:34:25,5s,45.8   C
  2023-04-24 12:34:30,5s,45.8   C
  2023-04-24 12:34:35,5s,45.8   C
  2023-04-24 12:34:40,5s,45.8   C
  2023-04-24 12:34:45,5s,45.8   C
  2023-04-24 12:34:50,5s,45.8   C
  2023-04-24 12:34:55,5s,45.8   C
  2023-04-24 12:35:00,5s,45.8   C
  2023-04-24 12:35:05,5s,45.8   C
  2023-04-24 12:35:10,5s,45.8   C
  2023-04-24 12:35:15,5s,45.8   C
  2023-04-24 12:35:20,5s,45.8   C
  2023-04-24 12:35:25,5s,45.8   C
  2023-04-24 12:35:30,5s,45.8   C
  2023-04-24 12:35:35,5s,45.8   C
  2023-04-24 12:35:40,5s,45.8   C
  2023-04-24 12:35:45,5s,45.8   C
  2023-04-24 12:35:50,5s,45.8   C
  2023-04-24 12:35:55,5s,45.8   C
  2023-04-24 12:36:00,5s,45.8   C
  2023-04-24 12:36:05,5s,45.8   C
  2023-04-24 12:36:10,5s,45.8   C
  2023-04-24 12:36:15,5s,45.8   C
  2023-04-24 12:36:20,5s,45.8   C
  2023-04-24 12:36:25,5s,45.8   C
  2023-04-24 12:36:30,5s,45.8   C
  2023-04-24 12:36:35,5s,45.8   C
  2023-04-24 12:36:40,5s,45.7   C
  2023-04-24 12:36:45,5s,45.7   C
  2023-04-24 12:36:50,5s,45.7   C
  2023-04-24 12:36:55,5s,45.7   C
  2023-04-24 12:37:00,5s,45.7   C
  2023-04-24 12:37:05,5s,45.7   C
  2023-04-24 12:37:10,5s,45.7   C
  2023-04-24 12:37:15,5s,45.7   C
  2023-04-24 12:37:20,5s,45.7   C
  2023-04-24 12:37:25,5s,45.7   C
  2023-04-24 12:37:30,5s,45.7   C
  2023-04-24 12:37:35,5s,45.7   C
  2023-04-24 12:37:40,5s,45.7   C
  2023-04-24 12:37:45,5s,45.7   C
  2023-04-24 12:37:50,5s,45.7   C
  2023-04-24 12:37:55,5s,45.7   C
  2023-04-24 12:38:00,5s,45.7   C
  2023-04-24 12:38:05,5s,45.7   C
  2023-04-24 12:38:10,5s,45.7   C
  2023-04-24 12:38:15,5s,45.7   C
  2023-04-24 12:38:20,5s,45.7   C
  2023-04-24 12:38:25,5s,45.7   C
  2023-04-24 12:38:30,5s,45.7   C
  2023-04-24 12:38:35,5s,45.7   C
  2023-04-24 12:38:40,5s,45.7   C
  2023-04-24 12:38:45,5s,45.7   C
  2023-04-24 12:38:50,5s,45.7   C
  2023-04-24 12:38:55,5s,45.7   C
  2023-04-24 12:39:00,5s,45.7   C
  2023-04-24 12:39:05,5s,45.6   C
  2023-04-24 12:39:10,5s,45.6   C
  2023-04-24 12:39:15,5s,45.6   C
  2023-04-24 12:39:20,5s,45.6   C
  2023-04-24 12:39:25,5s,45.6   C
  2023-04-24 12:39:30,5s,45.6   C
  2023-04-24 12:39:35,5s,45.6   C
  2023-04-24 12:39:40,5s,45.6   C
  2023-04-24 12:39:45,5s,45.6   C
  2023-04-24 12:39:50,5s,45.6   C
  2023-04-24 12:39:55,5s,45.6   C
  2023-04-24 12:40:00,5s,45.6   C
  2023-04-24 12:40:05,5s,45.6   C
  2023-04-24 12:40:10,5s,45.6   C
  2023-04-24 12:40:15,5s,45.6   C
  2023-04-24 12:40:20,5s,45.6   C
  2023-04-24 12:40:25,5s,45.6   C
  2023-04-24 12:40:30,5s,45.6   C
  2023-04-24 12:40:35,5s,45.6   C
  2023-04-24 12:40:40,5s,45.6   C
  2023-04-24 12:40:45,5s,45.6   C
  2023-04-24 12:40:50,5s,45.6   C
  2023-04-24 12:40:55,5s,45.6   C
  2023-04-24 12:41:00,5s,45.6   C
  2023-04-24 12:41:05,5s,45.6   C
  2023-04-24 12:41:10,5s,45.6   C
  2023-04-24 12:41:15,5s,45.6   C
  2023-04-24 12:41:20,5s,45.6   C
  2023-04-24 12:41:25,5s,45.5   C
  2023-04-24 12:41:30,5s,45.5   C
  2023-04-24 12:41:35,5s,45.5   C
  2023-04-24 12:41:40,5s,45.5   C
  2023-04-24 12:41:45,5s,45.5   C
  2023-04-24 12:41:50,5s,45.5   C
  2023-04-24 12:41:55,5s,45.5   C
  2023-04-24 12:42:00,5s,45.5   C
  2023-04-24 12:42:05,5s,45.5   C
  2023-04-24 12:42:10,5s,45.5   C
  2023-04-24 12:42:15,5s,45.5   C
  2023-04-24 12:42:20,5s,45.5   C
  2023-04-24 12:42:25,5s,45.5   C
  2023-04-24 12:42:30,5s,45.5   C
  2023-04-24 12:42:35,5s,45.5   C
  2023-04-24 12:42:40,5s,45.5   C
  2023-04-24 12:42:45,5s,45.5   C
  2023-04-24 12:42:50,5s,45.5   C
  2023-04-24 12:42:55,5s,45.5   C
  2023-04-24 12:43:00,5s,45.5   C
  2023-04-24 12:43:05,5s,45.5   C
  2023-04-24 12:43:10,5s,45.4   C
  2023-04-24 12:43:15,5s,45.4   C
  2023-04-24 12:43:20,5s,45.4   C
  2023-04-24 12:43:25,5s,45.4   C
  2023-04-24 12:43:30,5s,45.4   C
  2023-04-24 12:43:35,5s,45.4   C
  2023-04-24 12:43:40,5s,45.4   C
  2023-04-24 12:43:45,5s,45.4   C
  2023-04-24 12:43:50,5s,45.4   C
  2023-04-24 12:43:55,5s,45.4   C
  2023-04-24 12:44:00,5s,45.4   C
  2023-04-24 12:44:05,5s,45.4   C
  2023-04-24 12:44:10,5s,45.4   C
  2023-04-24 12:44:15,5s,45.4   C
  2023-04-24 12:44:20,5s,45.4   C
  2023-04-24 12:44:25,5s,45.4   C
  2023-04-24 12:44:30,5s,45.4   C
  2023-04-24 12:44:35,5s,45.4   C
  2023-04-24 12:44:40,5s,45.4   C
  2023-04-24 12:44:45,5s,45.3   C
  2023-04-24 12:44:50,5s,45.3   C
  2023-04-24 12:44:55,5s,45.3   C
  2023-04-24 12:45:00,5s,45.3   C
  2023-04-24 12:45:05,5s,45.3   C
  2023-04-24 12:45:10,5s,45.3   C
  2023-04-24 12:45:15,5s,45.3   C
  2023-04-24 12:45:20,5s,45.3   C
  2023-04-24 12:45:25,5s,45.3   C
  2023-04-24 12:45:30,5s,45.3   C
  2023-04-24 12:45:35,5s,45.3   C
  2023-04-24 12:45:40,5s,45.3   C
  2023-04-24 12:45:45,5s,45.3   C
  2023-04-24 12:45:50,5s,45.3   C
  2023-04-24 12:45:55,5s,45.3   C
  2023-04-24 12:46:00,5s,45.3   C
  2023-04-24 12:46:05,5s,45.3   C
  2023-04-24 12:46:10,5s,45.3   C
  2023-04-24 12:46:15,5s,45.3   C
  2023-04-24 12:46:20,5s,45.3   C
  2023-04-24 12:46:25,5s,45.3   C
  2023-04-24 12:46:30,5s,45.3   C
  2023-04-24 12:46:35,5s,45.3   C
  2023-04-24 12:46:40,5s,45.2   C
  2023-04-24 12:46:45,5s,45.2   C
  2023-04-24 12:46:50,5s,45.2   C
  2023-04-24 12:46:55,5s,45.2   C
  2023-04-24 12:47:00,5s,45.2   C
  2023-04-24 12:47:05,5s,45.2   C
  2023-04-24 12:47:10,5s,45.2   C
  2023-04-24 12:47:15,5s,45.2   C
  2023-04-24 12:47:20,5s,45.2   C
  2023-04-24 12:47:25,5s,45.2   C
  2023-04-24 12:47:30,5s,45.2   C
  2023-04-24 12:47:35,5s,45.2   C
  2023-04-24 12:47:40,5s,45.2   C
  2023-04-24 12:47:45,5s,45.2   C
  2023-04-24 12:47:50,5s,45.2   C
  2023-04-24 12:47:55,5s,45.2   C
  2023-04-24 12:48:00,5s,45.2   C
  2023-04-24 12:48:05,5s,45.2   C
  2023-04-24 12:48:10,5s,45.2   C
  2023-04-24 12:48:15,5s,45.2   C
  2023-04-24 12:48:20,5s,45.2   C
  2023-04-24 12:48:25,5s,45.2   C
  2023-04-24 12:48:30,5s,45.2   C
  2023-04-24 12:48:35,5s,45.2   C
  2023-04-24 12:48:40,5s,45.2   C
  2023-04-24 12:48:45,5s,45.2   C
  2023-04-24 12:48:50,5s,45.2   C
  2023-04-24 12:48:55,5s,45.2   C
  2023-04-24 12:49:00,5s,45.2   C
  2023-04-24 12:49:05,5s,45.2   C
  2023-04-24 12:49:10,5s,45.1   C
  2023-04-24 12:49:15,5s,45.1   C
  2023-04-24 12:49:20,5s,45.1   C
  2023-04-24 12:49:25,5s,45.1   C
  2023-04-24 12:49:30,5s,45.1   C
  2023-04-24 12:49:35,5s,45.1   C
  2023-04-24 12:49:40,5s,45.1   C
  2023-04-24 12:49:45,5s,45.1   C
  2023-04-24 12:49:50,5s,45.1   C
  2023-04-24 12:49:55,5s,45.1   C
  2023-04-24 12:50:00,5s,45.1   C
  2023-04-24 12:50:05,5s,45.1   C
  2023-04-24 12:50:10,5s,45.1   C
  2023-04-24 12:50:15,5s,45.1   C
  2023-04-24 12:50:20,5s,45.1   C
  2023-04-24 12:50:25,5s,45.1   C
  2023-04-24 12:50:30,5s,45.1   C
  2023-04-24 12:50:35,5s,45.1   C
  2023-04-24 12:50:40,5s,45.1   C
  2023-04-24 12:50:45,5s,45.1   C
  2023-04-24 12:50:50,5s,45.1   C
  2023-04-24 12:50:55,5s,45.1   C
  2023-04-24 12:51:00,5s,45.1   C
  2023-04-24 12:51:05,5s,45.0   C
  2023-04-24 12:51:10,5s,45.0   C
  2023-04-24 12:51:15,5s,45.0   C
  2023-04-24 12:51:20,5s,45.0   C
  2023-04-24 12:51:25,5s,45.0   C
  2023-04-24 12:51:30,5s,45.0   C
  2023-04-24 12:51:35,5s,45.0   C
  2023-04-24 12:51:40,5s,45.0   C
  2023-04-24 12:51:45,5s,45.0   C
  2023-04-24 12:51:50,5s,45.0   C
  2023-04-24 12:51:55,5s,45.0   C
  2023-04-24 12:52:00,5s,45.0   C
  2023-04-24 12:52:05,5s,45.0   C
  2023-04-24 12:52:10,5s,45.0   C
  2023-04-24 12:52:15,5s,44.9   C
  2023-04-24 12:52:20,5s,44.9   C
  2023-04-24 12:52:25,5s,44.9   C
  2023-04-24 12:52:30,5s,44.9   C
  2023-04-24 12:52:35,5s,44.9   C
  2023-04-24 12:52:40,5s,44.9   C
  2023-04-24 12:52:45,5s,44.9   C
  2023-04-24 12:52:50,5s,44.9   C
  2023-04-24 12:52:55,5s,44.9   C
  2023-04-24 12:53:00,5s,44.9   C
  2023-04-24 12:53:05,5s,44.9   C
  2023-04-24 12:53:10,5s,44.9   C
  2023-04-24 12:53:15,5s,44.9   C
  2023-04-24 12:53:20,5s,44.9   C
  2023-04-24 12:53:25,5s,44.9   C
  2023-04-24 12:53:30,5s,44.9   C
  2023-04-24 12:53:35,5s,44.9   C
  2023-04-24 12:53:40,5s,44.9   C
  2023-04-24 12:53:45,5s,44.9   C
  2023-04-24 12:53:50,5s,44.9   C
  2023-04-24 12:53:55,5s,44.9   C
  2023-04-24 12:54:00,5s,44.9   C
  2023-04-24 12:54:05,5s,44.9   C
  2023-04-24 12:54:10,5s,44.9   C
  2023-04-24 12:54:15,5s,44.9   C
  2023-04-24 12:54:20,5s,44.8   C
  2023-04-24 12:54:25,5s,44.8   C
  2023-04-24 12:54:30,5s,44.8   C
  2023-04-24 12:54:35,5s,44.8   C
  2023-04-24 12:54:40,5s,44.8   C
  2023-04-24 12:54:45,5s,44.8   C
  2023-04-24 12:54:50,5s,44.8   C
  2023-04-24 12:54:55,5s,44.8   C
